id_left,title_left,description_left,brand_left,category_left
7308512," ""Placa Rede TP-Link Wireless N 150Mbps PCI-e""@pt PCI-e (TL-WN781ND) - PCDIGA""@pt","""O que este produto fazO TP-LINK TL-WN781ND é projetado para fornecer completo desempenho Wireless de ponta a ponta do servidor ou backbone para a infraestrtutura do switch e ambiente de trabalho através do conector PCI Express. O adaptador TL-WN781ND Wireless N PCI Express (x1) fornece uma maior compatibilidade de instalação adaptando-se com qualquer padrão PCI slot Express x1 x2 x8 ou x16. Em comparação com placas de rede padrão PCI ele oferece maior largura de banda confiabilidade e maior funcionalidade permitindo-lhe desfrutar de uma conexão rápida e avançada fazendo download chamadas via internet e assistindo vídeos em HD.Velocidade & Alcance Wireless NConforme o padrão IEEE 802.11n o TL-WN781ND pode facilmente estabelecer uma rede sem fios e chegar a uma velocidade de até 9X e a um alcance de até 4x dos alcançados por produtos convencionais 11g. Comparado com os produtos de origem 54M o TL-WN781ND oferece melhorias de desempenho permitindo que você tenha uma experiência mais satisfatória enquanto navega compartilha arquivos ou assiste vídeos em alta resolução.Criptografias WPA / WPA2 - Segurança AvançadaAssim como para a segurança da conexão WI-FI a criptografia WEP não tem sido a mais segura e eficiente para detecção de invasões externas. O TL-WN781ND fornece criptografia WPA/WPA2 que são criados pelo grupo industrial WI-FI Alliance protegendo a rede Wireless contra ameaças externas.Rápida Configuração de SegurançaCompatível com WI-FI Protected Setup ™ (WPS) o recurso de Configuração de Segurança Rápida (QSS) do TL-WN781ND é ideal para criar uma conexão criptografada WPA evitando a invasão externa e além disso maximizar os recursos de gerenciamento. Não somente mais rápida do que as configurações de segurança normais mas de forma mais prática em que você não precisa de se lembrar de uma senha!Antena DestacávelO TL-WN781ND possui uma antena externa que pode ser rotacionada e direcionada em diferentes direções para se ajustar a vários ambientes de operação e pode trazer um melhor desempenho do que a antena interna. Mesmo para aplicações mais exigentes a antena pode ser substituída por diferentes modelos de antenas apresentando maior flexibilidade e maior cobertura wireless.Interface: PCI ExpressDimensões: 120.8 x 78.5 x 21.5mm (W X D X H)Tipo de Antena: Onidirecional DestacávelGanho de Antena: 2dBiNormas Wireless: IEEE 802.11n IEEE 802.11g IEEE 802.11bFrequência Wireless: 2.400-2.4835GHzTaxa de Sinal:11n: Up to 150Mbps(dinâmico)11g: Up to 54Mbps(dinâmico)11b: Up to 11Mbps(dinâmico)EIRP: <20dBm(EIRP)Sensibilidade de Recepção:130M: -68dBm@10% PER108M: -68dBm@10% PER54M: -68dBm@10% PER11M: -85dBm@8% PER6M: -88dBm@10% PER1M: -90dBm@8% PERModos Wireless: Ad-Hoc / modo InfraestruturaSegurança Wireless: Suporta WEP de 64/128 bits WPA-PSK/WPA2-PSK Filtragem MAC WirelessTecnologia de Modulação: DBPSK DQPSK CCK OFDM 16-QAM 64-QAMCertificações: CE FCC RoHSConteúdo da Embalagem:Adaptador WirelessAntena Onidirecional DestacávelCD de RecursosGuia de Instalação Rápida""@pt ","""TP-Link""@pt",Computers_and_Accessories
12036904," ""AMD A6-5400K Black Edition 3.60GHz (Socket FM2) APU Trinity Dual Core Processor (AD540KOKHJBOX)""@en ""▷ AMD … | OcUK""@en","""Integrated HD 7540D Graphics, Dual-Core Technology, 3.80GHz Clock Speed, 760MHz GPU Clock Speed, 1MB L2 Cache, 192 Radeon Cores, DDR3-2133 Support, 65W TDP, 3 Year Warranty.""@en ","""AMD""@en",Computers_and_Accessories
16438005," ""242469-001 HP Storageworks External"" ""Null"""," ""Description:StorageWorks External TapePart Number(s) Option Part# 242469-001""","""HP Enterprise""",Computers_and_Accessories
17522623," ""XTA-3510-300-GB-10K Sun 300-GB 10K HP FC-AL HDD"", ""Null"" HDD Wholesale XTA-3510-300-GB-10K Price XTA-3510-300GB-10K""","""Description:Sun 300GB 10K RPM 3.5-inch Hot-Plug Fibre Channel Hard DrivePart Number(s)Sun Part# XTA-3510-300GB-10K"" ","""SUN""",Computers_and_Accessories
17551977," ""308724-001 DL360R G3 X2.8GHz 512K 1GB"", ""Null"" Price 308724-001"" 1GB Wholesale 308724-001","""Description: Proliant DL360R G3 Xeon 2.8GHz/512K-400fsb 1GBHewlett-Packard Part# 308724-001 
"" ","""HP Enterprise""",Computers_and_Accessories
14426191," ""359623-B21 BL20P G2 Xeon 2.8GHz 1M 512MB"", ""Null"" Price 359623-B21"" 512MB Wholesale 359623-B21","""Description:
 BL20PG2 Xeon 2.8GHz 1M 512MB 1P Blade   Manufacturer Part# 359623-B21 
"" ","""HP Enterprise""",Computers_and_Accessories
14634181," ""Gigaram MSDHC-16GB-4-LI CRG 16GB 8p MSDHC Class 6 Micro Secure Digital High Capacity Card 20/8 MBs 1"""," ""MSDHC-16GB-4-LI CRG 16GB 8p MSDHC Class 6 Micro Secure Digital High Capacity Card 20/8 MBs 134x SMI+ORIG w/o Adapter Bulk""","""Gigaram""",Computers_and_Accessories
1657723," ""Gigabyte GeForce GTX 1060 ITX Edition 3072MB GDDR5 PCI-Express Graphics Card (GV-N1060IXOC-3GD)""@en ""▷ Gigabyte PCI-Expre… | OcUK""@en","""GV-N1060IXOC-3GD, Core Clock: 1531MHz, Boost Clock: 1746MHz, Memory: 3072MB 8008MHz GDDR5, Stream Processors: 1152, VR Ready, PhysX/CUDA Enabled, 3 Years Warranty.""@en ","""Gigabyte""@en",Computers_and_Accessories
14175," ""BD03655B28 HP 36.4-GB 10K FC-AL"", ""Null"" Price BD03655B28-10Pack"" ""New BD03655B28 FC-AL 10 Pack Wholesale","""Description:10 x StorageWorks 36.4GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s)
Option Part# 238590-B21
Spare Part# 240787-001
Assembly Part# 293555-001
Model# BD03655B28
2-5-2 Part# FE-19979-01"" ","""HP Enterprise""",Computers_and_Accessories
17266434," ""WD 6TB My Cloud Personal Network Attached Storage - NAS WDBCTL0060HWT-NESN""@en-US ""Networking Products Page 9 | Laptops Outlet Direct""@en-US","""Finally, a cloud of their own - Give your customers a complete solution to save everything in one place and access it anywhere from their computers, tablets and smartphones. Automatic file backup for all their PC and Mac computers means their files are protected. And it's all stored on a home or office network, not a remote server, so there's no mysterious location of their data. It's more than network storage, it's a personal cloud.""@en-US ","""Western Digital""@en-US",Computers_and_Accessories
17034677," ""Samsung MM8GR01GUCCA-MB BSX 1GB 8p Transflash MSD Micro Secure Digital Card w/o Adapter Bulk in Tray"""," ""MM8GR01GUCCA-MB BSX 1GB 8p Transflash MSD Micro Secure Digital Card w/o Adapter Bulk in Tray""","""Samsung""",Computers_and_Accessories
7611137," ""Zotac GeForce GTX 1060 AMP Edition 3072MB GDDR5 PCI-Express Graphics Card""@en ""▷ Zotac … | OcUK""@en","""ZT-P10610E-10M, Core Clock: 1582MHz, Boost Clock: 1797MHz, Memory: 3072MB 8008MHz GDDR5, Stream Processors: 1280, VR Ready, PhysX/CUDA Enabled, 5 Years Warranty.""@en ","""Zotac""@en",Computers_and_Accessories
11400657," ""359461-001 HP 72.8-GB 10K FC-AL"" ""Null"""," ""Description:5 x StorageWorks 72.8GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 238921-B21 Spare 244448-001 Assembly 359461-001 Model# BD0725822B 2-5-2 FE-19980-01""","""HP Enterprise""",Computers_and_Accessories
3678837," ""DG0300FARVV HP 300-GB 6G 10K 2.5 DP SAS HDD"""," ""Description:300GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 10K Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 507127-B21 Spare 507284-001 Assembly 518194-002 Model# DG0300FARVV""","""HP Enterprise""",Computers_and_Accessories
7581871," ""Intel Core i3-4340 3.60GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en","""Dual Core Technology, 3.60GHz clock speed, 22nm Process, 4MB L3 Cache, Dual Channel DDR3 Controller, Integrated HD 4600 Graphics, 3 Year Warranty""@en ","""Intel""@en",Computers_and_Accessories
10168558," ""HP 483403-B21 2BWR 4GBx2 240p PC2-5300 CL5 36c 256x4 DDR2-667 2Rx4 ECC RDIMM - Low Power HP 487005-0"""," ""483403-B21 2BWR 4GBx2 240p PC2-5300 CL5 36c 256x4 DDR2-667 2Rx4 ECC RDIMM - Low Power HP 487005-061 HP""","""HP""",Computers_and_Accessories
17099002," ""300955-015 HP 72.8-GB U320 SCSI 10K"" ""Null"""," ""Description:72.8GB Ultra320 3.5-inch SCSI Hot-Plug 10K Hard DriveIn HPE Drive tray (as pictured)Genuine serial number and firmwarePart Number(s) Option Part# 286714-B22 Assembly 300955-015""","""HP Enterprise""",Computers_and_Accessories
16479251," ""Apple Mac mini 2.3GHz Core i5 (Mid 2011) MC815LL/A"" ""Mac | macofalltrades""","""
*Display adapter not included.

Apple Part Number: MC815LL/A

Hardware Configuration
2.3GHz dual-core Intel Core i5 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 5400RPMIntel HD Graphics 3000 graphics with 288MB DDR3 shared memoryAirPort Extreme wireless card (802.11n)Bluetooth 4.01- Thunderbolt port1- HDMI port4- USB ports1- FireWire 800 port1- Ethernet port
1- Secure Digital (SDXC) slotPower Cable Included"" ","""Null""",Computers_and_Accessories
16910199," ""325134-001 DL580R G2 (2P) Xeon 2.8GHz"" ""Null"""," ""Description: Proliant DL580R02 Xeon 2.8GHz 2M (2P)Hewlett-Packard Part# 325134-001 ""","""HP Enterprise""",Computers_and_Accessories
17522260," ""491316-001 HP DL380 G6 2P X5550 2.66GHz 12GB"" ""Null"""," ""Description: HP Proliant DL380 G6 Rack Mountable 2U 2-way 2 x Xeon X5550 2.66GHz/8MB 95W DDR3-1333 12GB (6 2GB) PC3-10600R Registered DIMMs NC382i Dual Port Gigabit Adapters Smart Array P410i/512MB BBWC Controller 8 2.5-inch SFF Hot-Swap SAS/SATA Bays Slim SATA DVD-RW Drive 750W Hot-Plug Power Supplies 6 Fans (N+1 redundancy standard) Part# 491316-001""","""HP Enterprise""",Computers_and_Accessories
4173190," ""**B Grade** Intel i7-4820K 3.70GHz (Ivybridge-E) Socket LGA2011 Processor - Retail (BX80633I74820K)""@en ""▷ **B LGA2… | OcUK""@en","""Quad Core Technology, 3.70GHz clock speed, 10MB L3 Cache, Hyper-Threading Technology, Quad Channel DDR3 Controller, 3 Yr Warranty.""@en ","""Intel""@en",Computers_and_Accessories
17536422," ""323146-B21 BL20p Xeon 3.06GHz"" ""Null"""," ""Description:PL BL20p 3.06 Xeon 1P M1 512K SA5I+ NC7781 ILO Manufacturer Part# 323146-B21""","""HP Enterprise""",Computers_and_Accessories
15389688," ""470065-235 DL320 G6 Xeon E5504 2.0GHz"" ""Null"""," ""Description:Proliant DL320 G6 rack-mountable - 1U 1 x Xeon E5504 2GHz RAM 3GB SATA Hot-Swap 3.5-inch ATI ES1000Part Number(s)HP Part# 470065-235""","""HP Enterprise""",Computers_and_Accessories
10074086," ""Null"", ""BD03656ABA HP 36.4-GB 10K FC-AL"" ""New BD03656ABA FC-AL 5 Pack Wholesale Price BD03656ABA-5Pack""","""Description:5 x StorageWorks 36.4GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s)
Option Part# 238590-B21
Spare Part# 240787-001
Assembly Part# 325370-001
Model# BD03656ABA
2-5-2 Part# FE-19979-01"" ","""HP Enterprise""",Computers_and_Accessories
17168348," ""408851-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit"" ""Null"""," ""Description:Genuine HPE 2GB (2x1GB) PC2-5300 667MHzDDR2 ECC Registered SDRAM Memory KitPart Number(s) Option Part# 408851-B21 (2 modules per Kit) Spare 430450-001 Assembly 405475-051 Kit)""","""HP Enterprise""",Computers_and_Accessories
11435642," ""628061-S21 HP G8 G9 3-TB 6G 7.2K 3.5 SATA SC"", ""Null"" ""New 628061-S21 SC 5 Pack Wholesale Price 628061-S21-5Pack ""","""Description:5 x HPE 3TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 628061-S21
Spare Part# 628182-001 "" ","""HP Enterprise""",Computers_and_Accessories
17426265," ""233609-001 SA 5I for ML370 G2 (no BBWC)"" ""Null"""," ""Description:Smart Arrray 5I Controller*** Does not include BBWC option ***Part Number(s) Option Part# 226593-B21 Spare 233609-001 Assembly 274400-001""","""HP Enterprise""",Computers_and_Accessories
1626068," ""364622-B23 HP 300-GB 10K FC-AL"" ""Null"""," ""Description:10 x StorageWorks 300GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s)Option Part# 364622-B23Spare 366023-001Assembly 359438-010Model# BD3005B779""","""HP Enterprise""",Computers_and_Accessories
16701134," ""MSI GeForce GTX 1070 GAMING X 8G 8192MB GDDR5 PCI-Express Graphics Card""@en ""▷ MSI Gr… | OcUK""@en","""GTX 1070 GAMING X 8G, Core Clock: 1607MHz, Boost Clock: 1797MHz, Memory: 8192MB 8108MHz GDDR5, Stream Processors: 1920, SLI Ready, VR Ready, Custom PCB, 10 phase power delivery, 3 Years Warranty.""@en ","""MSI""@en",Video_Games
4186904," ""HyperStation QR Black"" ""8th Street Music - Ultimate Support HyperStation","""
        Hyperstation QR Pro Laptop Stand 
    "" ","""Ultimate Support""",Musical_Instruments
17117560," ""3R-A3851-AA HP 72.8-GB U320 SCSI 15K"", ""Null"" ""New 3R-A3851-AA 15K 10 Pack Wholesale Price 3R-A3851-AA-10Pack""","""Description:10 x 72.8GB Ultra320 3.5-inch SCSI Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)Genuine HPE serial number and firmwarePart Number(s)
Option Part# 286778-B22
Spare Part# 289243-001
2-5-2 Part# 3R-A3851-AA"" ","""HP Enterprise""",Computers_and_Accessories
15303009," ""658102-001 HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC"" ""HP 658102-001 SC Part# -658102-001""","""Description:HP 2TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 658079-B21
Spare Part# 658102-001"" ","""HP Enterprise""",Computers_and_Accessories
15701726," ""249675-001 HP 512MB DDR 200MHz"", ""Null"" Price 249675-001"" ""New 249675-001 200MHz Wholesale","""Description:HP 512MB DDR 200MHz PC 1600 MemoryPart Number(s)
Hewlett-Packard Part# 249675-001"" ","""HP Enterprise""",Computers_and_Accessories
16571094," ""455035-B22 HP Xeon X3210 2.13GHz DL120 G5"" ""Null"""," ""Description:Intelï¿½ Xeonï¿½ X3210 DL120 G5 (2.13GHz/2-core/8MB/95W)Full Processor Option KitPart Number(s)Manufacturer Part# 455035-B22""","""HP Enterprise""",Computers_and_Accessories
13972991," ""Intel Pentium G4560 3.50GHz (Kaby Lake) Socket LGA1151 Processor - Retail""@en ""▷ Intel Proce… | OcUK""@en","""BX80677G4560, Dual Core Technology, 3.50GHz clock speed, 14nm Process, 3MB L3 Cache, Dual Channel DDR4 Controller, Integrated DX12 Graphics, 3 Year Warranty""@en ","""Intel""@en",Computers_and_Accessories
16101389," ""782995-001 HP 6-TB 6G 7.2K 3.5 SAS HDD"", ""Null"" ""New 782995-001 HDD Wholesale Price 782995-001""","""Description:HP 6TB 3.5-inch LFF Serial Attached SCSI (SAS)6G 7.2K Hot-Plug Midline (MDL) Hard DriveFor G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 782669-B21
Spare Part# 782995-001
Assembly Part# 758413-001
Model# MB6000FEDAU
SmartBuy Part# 782669-S21"" ","""HP Enterprise""",Computers_and_Accessories
10524661," ""MAY2073RC Fujitsu 73-GB 10K 2.5 SAS"", ""Null"" Price MAY2073RC-2Pack"" ""New MAY2073RC SAS 2 Pack Wholesale","""Description:2 x Fujitsu 73GB Serial Attached SCSI (SAS) 2.5-inch 3G SFF Single Port Hot-Plug 10K RPM DrivePart Number(s)Fujitsu Part# MAY2073RCAlternate Part# MAV2073RC"" ","""Fujitsu""",Computers_and_Accessories
3675781," ""7th Generation Intel® Core™ i7 7700 3.6GHz Socket LGA1151 (Kaby Lake) Processor - Retail ""@en Kaby Lake | BX80677I77700 Novatech""@en","""Quad Core Technology, 3.6GHz clock speed, 8MB L3 Cache, Dual Channel DDR4/DDR3L Controller, 14nm, Integrated HD 630 Graphics, 3yr Warranty.""@en ","""Intel""@en",Computers_and_Accessories
180705," ""7th Generation Intel® Core™ i5 7500 3.4GHz Socket LGA1151 (Kaby Lake) Processor - Retail ""@en Kaby Lake | BX80677I57500 Novatech""@en","""Quad Core Technology, 3.40GHz clock speed, 6MB L3 Cache, Dual Channel DDR4/DDR3L Controller, 14nm, Integrated HD 630 Graphics, 3yr Warranty.""@en ","""Intel""@en",Computers_and_Accessories
4562170," ""Dell UltraSharp U2414H 60.5 cm (60 8 inch )) LED LCD Monitor - 16:9 ms 1920 x 1080""@en 5 ( 23"," ""The world's thinnest display border See your work in its best light on the Dell< UltraSharp 24 Monitor - U2414H. Its upscale design features an amazingly thin 6.05mm around a 60 Dell U2414H offers generous height DisplayPort or mini-DisplayPort connectivity. Eco-conscious The meets latest regulatory and environmental standards . ENERGY STAR< EPEAT< Gold TCO Certified Displays Made with premium-quality materials RoHSPackaging contentQuick start guideYesManualYesCables includedAC is BFR/PVC-free(excluding external cables) has arsenic-free glass clear viewing quality at virtually any angle Carefully colour calibrated factory more than 96-percent sRGB space for impressive from moment you set it up Great detail broad range of 16.77 million colours covering 96% Easy adjustability In addition to 90-degree clockwise counter-clockwise pivotingcapability use side-by-side top-to-top applications SilverWeight & dimensionsWeight3610 gHeight321.1 mmWidth (with stand)539.1 mmDepth45.6 mmWidth539.1 mmDepth stand)185 mmHeight stand)485.8 mmPackage weight8000 gTechnical detailsAuto power offYesPorts interfacesDisplayPorts quantity2Headphone outputs1Mini DisplayPorts quantity1USB Type-A downstream ports quantity4Headphone connectivity3.5 mmHDMI quantity2USB hub versionUSB 3.0 (3.1 Gen 1)AC (power) inYesDVI portNoPowerPower consumption (max)74 WAC input voltage100 240 VPower (typical)16 WCurrent rating1.5 AAC frequency50/60 HzEnergy efficiency classUnspecifiedPower (standby)0.5 WOperational conditionsStorage temperature (T-T)-20 °COperating (T-T)0 40 altitude0 5000 mStorage relative humidity (H-H)5 90 %Operating (H-H)10 80 %Non-operating 12192 mCertificatesEnergy Star certifiedYesEPEAT complianceGoldCertificationTCO so can create multiple screen arrangement near-continual imagery between two monitors. Full HD resolution ultra-wide crisp tilt swivel adjustments. Find perfect position 6.5-degree forward 22-degree backward adjustments 130mm.An 178-degree enables easy sharing onlookers. Bring mobile devices life large Brilliance goes beyond connectivity favorite digital fast USB charging capability. A high-definition link (MHL) port allows view content directly compatible smart phone tablet. Three enable data transfers while one high-current supplies twice powering devices. You also connect peripherals that require HDMI 5 cm ( 23 8 inch ) delivers impeccable images. With this incredible clarity across comes ability pivot left-and right degrees mercury-free LED panel chassis made 25 percent post-consumer recycled plastics. Enhanced management Manage wisely PowerNap USBErgonomicsOn Screen Display (OSD)YesHeight adjustment130 mmVESA mounting interfaces100 x 100 mountingYesTilt angle-22 6.5 °SwivellingYesTilt adjustmentYesCable lock slotYesPower LEDYesPivotYesOn/off switchYes""@en enabled through Manager either dim monitor minimum brightness level put into sleep mode when not use. Type: DesignFeet colourSilverColour productBlack","""Dell""@en",Computers_and_Accessories
